,#10,#11,#12,#13,#17,#18,#26,#49,#50,#51,#52,#53,#54,#58,#101,#102,#201,#202,#301,#302,#401,#402,#501,#502,#601,#602,#701,#702,#801,#802,#901,#902,#1001,#1002,#1101,#1102,#1201,#1202,#1301,#1302,#1401,#1402,#1501,#1502,#1601,#1602,#1701,#1702,#1801,#1802,#1901,#1902,#2001,#2002,#2101,#2102,#2201,#2202,#2301,#2302,#2401,#2402,#2501,#2502,#2601,#2602,#2701,#2702,#2801,#2802,#2901,#2902,#3001,#3002,#3101,#3102,#3201,#3202,#3301,#3302,#3401,#3402,#3501,#3502,#3601,#3602,#3701,#3702,#3801,#3802,#3901,#3902,#4001,#4002,#4101,#4102,#4201,#4202,#4301,#4302,#4401,#4402,#4501,#4502,#4601,#4602,#4701,#4702,#4801,#4802
88,-1.001749,9.638056,5.546003,-11.078188,-12.161339,-41.691429,-12.825174,-5.266448,-8.801874,-7.160212,22.44184,-0.036767,-32.499278,-30.008965,1.02565,5.319543,-1.205292,14.406983,-1.487093,9.03443,17.691032,23.900325,20.649125,-16.889465,-32.449055,-5.645777,12.547127,11.038752,1.251684,-1.508755,-26.364915,7.421823,-15.011552,-5.852817,2.139105,-0.041084,-5.373938,-6.484752,-6.768382,-5.239509,13.314705,5.790216,15.390333,1.124447,6.9028,-28.462836,32.142179,16.70849,4.78597,19.804711,2.509236,0.625055,33.092177,2.06952,-6.109388,7.167742,-9.506609,-9.447118,-8.895305,-7.814255,3.385296,-13.569392,-13.68053,10.623935,26.328535,8.34637,0.44905,-9.101918,-2.494141,8.210305,-13.858486,-5.223057,-33.166006,-7.00188,-19.471448,-20.682921,-34.090181,29.823627,-3.529117,-3.505769,-9.515297,-4.094305,-4.486273,5.96315,-5.046783,-21.479651,1.9112,-5.002846,-1.999086,-7.182041,-8.01034,-35.002442,-6.214847,-8.436329,-1.285429,28.994407,0.63278,11.051526,-5.54912,6.230842,-0.668253,10.337254,-22.401611,-9.644164,-12.917225,-0.032627,11.849934,-23.827908,-0.280787,-9.836895
89,-1.973723,6.62174,2.929395,-11.442677,-9.871114,-31.541918,1.701827,-15.753972,-2.750032,-6.539634,16.209662,-0.921043,-31.901829,-24.643986,-3.532039,2.989136,2.620146,22.736872,-13.751572,7.776583,14.918279,27.162204,22.158709,-12.029553,-20.699421,7.841289,14.465443,12.432943,5.29051,0.576412,-17.723856,4.811677,-12.842521,-7.854603,4.484096,-0.11578,-11.392146,-9.061637,-10.420014,-11.881124,27.591501,-1.949733,7.672328,-1.792544,3.357215,-23.189827,37.219538,23.391858,-1.837673,27.968405,6.00055,3.264989,33.66752,3.319097,-6.05325,-5.023047,-3.190423,-4.529981,-6.938177,-3.794424,17.605743,1.298313,-15.147026,6.799612,44.212562,15.114693,-11.255968,-2.310618,-20.097559,9.543225,-9.869399,7.477905,-36.636445,1.769902,-25.983392,-19.205035,-39.001998,29.314959,-3.518926,0.508448,-2.250019,-2.448162,-13.809657,-8.182209,-5.701365,-18.749925,3.366039,-8.669528,0.217668,2.514462,-20.627343,-32.568759,-0.950339,-8.771684,24.676962,41.413409,0.677544,16.813229,-4.468941,12.22773,8.318394,8.447707,-12.616972,-9.858094,-8.405989,-8.892564,11.236826,-9.020002,-2.541096,-9.056573
90,0.384194,7.118719,1.139008,-5.020098,-5.408974,-12.146509,17.141811,-15.638254,1.741347,-5.822273,6.149307,-0.566792,-15.96393,-8.348315,-4.888062,-0.194756,8.953089,21.329267,-25.035833,0.030802,13.553604,21.169575,20.468185,-1.137629,6.735951,11.896607,13.636307,10.44289,3.243391,2.021806,-12.779528,0.071078,1.004359,-6.055097,-1.304632,-0.520191,-14.360138,-11.464533,-3.41771,-17.142067,23.943063,-9.985597,-3.084993,-2.214155,-1.855298,-14.160838,31.300012,20.711604,-5.348328,29.13712,11.33366,1.933731,27.281301,5.73897,1.120648,-11.364739,1.725062,-1.624203,-1.651838,-2.928295,23.418576,16.866144,-17.838976,-4.436197,43.883574,10.25428,-14.458756,4.697154,-32.329436,1.948913,0.110547,12.08605,-30.389203,5.333336,-22.797517,-10.704382,-24.864121,14.967512,-2.111965,-2.807185,2.062248,-2.040619,-16.43588,-21.182755,-5.691822,-12.152485,1.659035,-13.117488,-3.529425,6.497456,-21.484448,-23.637631,-5.892349,-16.170678,43.548966,31.22131,-1.373805,19.95186,13.194087,17.149893,13.9104,-0.7577,4.452862,18.053488,15.031597,-2.228246,-7.603269,8.938878,-5.806255,-8.374793
91,3.87999,8.887647,-0.234925,2.723951,1.523683,-4.094058,25.804342,-6.627741,0.493904,-2.514159,-0.94228,2.043031,-4.030929,4.647843,-0.652167,-1.8936,16.661564,11.880898,-22.991318,-9.470831,18.566605,10.544231,14.42727,4.316091,32.457523,2.531094,9.207562,5.744846,0.504182,-0.901316,-15.440685,-4.17025,14.663641,-4.209384,-11.04825,-1.548198,-11.440085,-12.512579,12.599894,-18.395175,1.66015,-12.843209,-9.43948,0.420856,-1.676277,-7.170208,16.796684,9.360998,-3.369649,22.930634,18.2513,-2.543125,16.229111,5.524411,11.033889,-11.430269,0.496027,-1.804714,0.401711,-5.336431,19.406049,17.235337,-15.535471,-15.371086,23.117461,-1.887715,-6.426451,7.791187,-28.831972,-10.967523,10.833011,8.203951,-11.568625,3.517581,-7.603332,0.736904,1.326393,1.566594,1.242474,-10.663003,2.29855,-4.217967,-10.828219,-17.944097,-3.347111,-5.693042,-0.580951,-13.904884,-7.199483,1.81637,-9.12069,-13.449838,-19.902791,-28.524315,39.474362,3.291717,-3.728861,15.625155,35.160954,19.497503,12.606357,-7.175742,12.664649,52.365247,38.165217,18.101633,-24.144227,17.993773,-15.24068,-9.203283
92,5.121344,6.655959,-3.787888,7.075024,6.901575,-9.313873,17.540999,5.497459,-4.721864,2.998185,-5.742015,6.113975,-3.216448,6.570282,7.417415,-2.292059,20.553955,2.284374,-6.246007,-16.409731,26.219226,0.671929,6.645619,-0.456579,37.701215,-10.913348,2.609062,0.5244,2.025664,-6.079301,-17.522862,-3.916845,15.854462,-4.335761,-15.847345,-1.823035,-3.122325,-9.838882,23.981945,-14.225113,-17.579289,-7.743775,-7.982759,3.757044,2.550622,-4.186801,2.104438,-2.012869,0.966012,12.667139,20.443773,-6.40765,5.890579,-0.207598,18.479095,-9.774462,-4.234881,-3.953291,-4.026027,-8.828621,7.109021,0.959164,-7.00563,-17.019942,-3.552399,-8.549494,4.967002,6.760913,-11.030838,-21.255841,14.900554,2.263882,17.114789,1.843567,13.748819,8.703768,24.788409,-1.409006,3.379181,-16.109067,1.500053,-7.117957,3.333423,-0.822922,-0.330876,-4.45354,0.156881,-9.207551,-5.947657,-5.673009,4.554775,-8.552035,-33.762203,-36.413806,14.894794,-21.015339,-2.035575,4.261755,42.105781,17.428656,6.505201,-3.021208,6.366317,61.130928,40.998725,34.351521,-18.77575,12.870069,-28.934418,-13.550854
93,1.008913,-2.166774,-11.391275,8.538289,5.779111,-16.137105,-11.599909,14.251498,-6.995351,5.903177,-13.453833,7.815361,-3.495913,1.838202,14.56759,-2.935681,14.826131,-1.943657,12.634091,-19.785025,27.082091,-5.868979,4.485058,-8.387068,22.058198,-14.999022,-2.769347,-2.479927,5.834134,-7.600208,-12.180143,2.091664,4.813405,-4.915121,-11.826875,-0.08964,6.680485,-2.570414,19.600397,-5.035303,-13.836411,2.821241,-0.169148,4.757439,3.44037,-2.025705,-3.794755,-3.99496,2.870661,2.51598,10.682336,-6.544178,0.576732,-9.694108,19.568776,-8.807073,-5.170168,-6.211716,-10.938321,-10.069218,-11.119454,-17.267787,1.823703,-7.927282,-18.627485,-4.511518,10.851864,3.923538,8.631099,-21.369216,8.580638,-0.838763,43.790511,5.755854,30.859704,9.359887,33.675923,2.10233,1.102081,-14.786118,1.720437,-8.112858,21.266312,11.978436,-2.692724,-11.671483,3.422521,-2.720805,-1.795259,-7.998907,7.034068,-9.954257,-40.338081,-33.091994,-11.549058,-23.633469,4.760064,-6.811475,28.755951,10.747076,-1.286015,8.482154,-4.90972,35.47936,24.202056,31.363277,3.545518,-1.114836,-37.579355,-19.015322
94,-8.206295,-13.723044,-20.086135,10.027753,-1.354588,-15.529376,-48.002194,14.840235,-1.215908,2.864618,-24.451452,3.723389,5.193284,-1.332982,16.2144,-4.571777,0.754491,-1.985357,18.7234,-21.239683,15.918782,-9.585098,14.474901,-8.738396,4.260436,-6.352323,-3.546687,-1.619294,5.86729,-3.126466,-4.644634,10.408706,-5.418474,-3.284856,-3.199521,2.498987,13.41083,6.479764,3.64222,6.297406,7.296983,12.319716,9.603334,2.683991,-2.710097,2.426506,2.215212,4.822726,1.062146,-4.817154,-7.159217,-2.880513,0.170016,-16.72255,12.759017,-7.027966,0.792426,-7.805018,-13.057033,-7.355644,-27.216784,-19.874557,4.754348,3.85778,-15.869302,2.791785,10.099545,1.359506,17.260355,-9.819027,-3.314142,-2.092443,53.02615,14.912398,35.036544,4.198461,28.543592,3.876344,-3.473238,-9.41568,1.727487,-7.036668,32.991189,6.813624,-11.853369,-22.057717,4.963652,-0.529735,-0.084503,-3.400768,-1.159459,-12.154733,-37.2401,-21.303052,-21.518626,-7.514698,11.45038,-9.79056,9.083317,2.574151,-8.31106,16.37619,-8.013881,-3.340783,7.20838,12.246039,18.876188,-10.780627,-32.816063,-18.878588
95,-16.900849,-20.388203,-22.719373,11.086699,-7.772915,-7.392044,-66.056239,7.198623,9.987896,-2.732427,-30.22458,-4.381844,18.287733,-0.926206,10.902368,-6.698817,-10.894044,-1.781433,8.271158,-22.300408,-1.606406,-11.550572,35.510066,0.453373,1.368548,4.600414,1.246986,2.328103,0.360888,2.736923,-4.939865,15.209631,-3.206294,0.691853,3.464769,2.83718,14.497462,11.676116,-9.068277,14.09313,21.226634,14.665169,15.812913,-0.572395,-10.632632,7.059326,14.507227,16.276115,-1.478348,-8.281372,-16.1806,2.101476,0.8432,-15.452937,-0.207453,-4.157509,8.521429,-8.951824,-6.915385,-2.465881,-24.171041,-0.989838,2.307552,8.153516,-2.47005,4.235362,8.000288,-0.385418,10.675204,6.317238,-10.479322,-5.211821,38.083521,22.671248,24.099462,-1.873525,21.751675,4.336863,-3.896647,-6.712723,-0.104303,-5.852917,30.757927,-9.910492,-17.200492,-21.064942,1.953973,-4.613574,-1.907758,2.891733,-7.030795,-9.6206,-22.339565,-8.332964,-11.240882,6.7685,11.636619,-4.489916,-0.229366,-2.178922,-10.528072,13.348524,-0.056681,-27.833382,5.087084,-6.761577,14.497216,-4.918565,-15.009595,-8.810559
96,-17.19288,-17.629256,-14.878296,7.487852,-7.143099,5.233932,-52.038565,-2.285596,18.363392,-4.320913,-21.163109,-9.795059,23.338416,-0.305264,1.195164,-8.662322,-8.786376,-2.811065,-9.431369,-22.331277,-13.242895,-11.40225,57.425543,9.921584,10.253274,4.987519,8.882005,6.326448,-5.147426,3.722858,-12.510858,12.72727,8.012616,3.856841,5.319487,-0.679604,9.747574,8.61721,-9.547824,12.099456,13.774504,8.614315,13.849367,-3.030368,-11.24973,6.552327,22.000646,19.765687,-1.53952,-7.957174,-2.526734,5.358064,-1.139745,-6.08973,-14.282831,-4.136121,10.62881,-9.130291,4.517398,0.943596,12.204373,29.434048,0.431209,2.321814,9.308057,0.020959,8.457606,-1.930252,-6.036457,15.873279,-7.188727,-10.92345,8.117307,21.364477,3.921593,-4.886994,26.086518,10.985039,2.964223,-9.465103,-2.650682,-5.339659,17.415651,-19.424064,-4.403997,2.807776,-3.187018,-10.121562,-2.576711,5.233901,0.694313,-2.68536,6.059013,4.002753,8.228138,3.053883,5.163309,1.34518,2.404743,-1.107824,-3.420099,2.591117,9.637141,-30.024188,11.618326,-15.443159,6.732641,14.814077,7.231161,7.618438
97,-6.382482,-8.17901,-1.328951,-2.586419,-0.02793,20.137381,-20.606013,-4.637528,18.243012,-0.534796,1.474442,-7.085192,17.631313,-0.153585,-8.020595,-10.161717,6.30935,-4.696786,-21.842091,-18.862283,-11.999262,-8.121865,66.50658,9.609447,13.4458,-5.987098,13.897716,6.967504,-4.361778,-0.494098,-14.982517,4.032153,12.70933,2.759327,2.957719,-5.52024,0.421067,-1.636553,-2.998351,-1.180868,-2.834419,-1.444421,3.407499,-4.672504,-1.159738,-0.262479,16.003436,10.963351,0.327639,-5.392271,26.407978,4.834123,-6.366535,4.202948,-23.767021,-9.840296,6.359254,-6.316602,15.585109,1.413384,72.430149,52.661525,3.10539,-6.414869,10.759837,-3.45296,9.797379,-4.166654,-23.537815,12.984359,1.063615,-15.373017,-18.03488,8.983918,-14.307855,-4.394618,41.999826,24.0881,11.902992,-12.550136,-3.354343,-3.51993,5.567734,-12.06859,25.962529,42.177515,-5.281235,-10.048048,1.806161,3.188392,19.01138,4.434203,41.343824,20.741439,21.735678,-12.700287,-1.882854,0.334342,4.970739,2.706868,11.164017,-6.62745,9.229371,-22.776069,8.578143,-19.366465,21.837957,32.797129,24.074486,21.731882
98,8.609445,0.628665,6.45599,-13.669199,7.279715,32.033389,-1.296352,3.292168,11.52703,2.996644,23.609155,2.377862,12.056471,3.648889,-12.679566,-10.441029,19.872164,-8.905295,-23.165181,-9.858917,-3.364376,-2.240694,54.285833,0.132638,1.877446,-15.297089,11.391986,2.843752,1.685177,-3.918494,-4.841226,-5.752172,0.866061,-2.816523,-2.971457,-6.904057,-11.04812,-12.187096,0.033346,-18.368949,-6.978465,-9.015871,-9.335786,-6.428764,13.8532,-6.831677,-2.892221,-5.734546,0.213974,-3.890751,44.855349,0.296771,-12.425205,7.165038,-26.52138,-16.265338,2.645584,1.329054,23.001031,1.90209,119.302369,52.961773,8.038602,-8.341646,-0.442179,-4.239402,8.10888,-7.322681,-32.71577,2.779903,2.913077,-14.073917,-26.54178,-8.457334,-21.16753,-2.502409,55.142551,30.293938,14.362437,-8.001729,-1.94292,1.64763,6.111878,2.973707,52.165391,70.681825,-2.368521,-2.629892,8.088878,0.331169,32.881843,10.214667,65.666464,43.959912,20.645152,-18.444306,-5.122146,-6.963012,-1.556352,2.63496,21.490491,-8.588402,-5.313264,-20.961326,-10.456109,-28.998761,60.590898,32.623375,30.724067,27.874615
99,16.049598,3.544379,1.093217,-16.476135,9.763514,31.26128,-7.128287,14.244307,3.991659,1.563622,30.401,11.694806,15.807878,12.602297,-11.991759,-7.887599,17.186918,-17.924641,-15.848054,3.97141,0.116874,3.682035,24.076766,-7.739376,-13.915813,-9.533058,0.981736,-4.320661,5.23027,-1.687978,7.708138,-11.016897,-19.326747,-9.473459,-11.556671,-2.878889,-20.754316,-15.042845,-2.870941,-26.305807,4.299916,-10.485049,-15.237213,-7.764746,24.154166,-4.435863,-24.535486,-21.770039,-4.94752,-6.731623,33.483885,-6.048648,-16.286239,1.298828,-25.495752,-13.454576,6.0396,13.09049,26.803128,7.010786,115.072414,27.640959,10.089554,-0.761637,-20.953824,-6.506864,2.605388,-10.146723,-27.754627,-3.37041,-6.343363,-6.971546,-18.200781,-21.136407,-16.568944,-1.177952,47.505127,16.319559,8.305154,5.887339,-0.987919,8.601577,16.757322,10.23535,49.652791,64.330964,1.877203,6.745646,8.427125,-0.861986,29.730045,17.429236,62.444936,64.696523,6.105641,-0.123715,-7.334844,-13.542302,-13.149172,-5.69067,14.61854,-5.222442,-27.613409,-26.695855,-30.916046,-42.837905,89.94836,13.779296,28.573158,27.515622
100,10.082529,1.545002,-12.389292,-6.832374,8.054608,13.617071,-21.19859,16.473879,-1.814481,-1.481854,20.18049,14.762702,22.79598,19.967831,-8.542217,-1.542075,-1.419136,-29.675982,-5.711712,18.732043,-8.38147,7.151983,-9.49151,-4.876887,-18.017044,10.552495,-11.647236,-10.637737,0.722416,3.927651,5.180872,-9.611144,-28.934629,-13.138069,-18.618891,3.029702,-24.407864,-7.549686,-5.001329,-16.419651,11.765623,-7.451387,-10.500399,-6.618228,24.103832,8.630785,-36.448632,-30.453153,-13.75946,-13.76809,0.016694,-9.880071,-16.337958,-6.309968,-25.163108,1.561717,15.070814,25.434088,27.516886,17.381851,57.798747,-9.730471,7.572159,9.950673,-42.551331,-11.292477,-3.55614,-10.166191,-9.939629,0.84945,-19.191551,0.692302,-4.90496,-22.841009,-10.514447,-0.694837,13.510777,-12.107115,0.722331,21.591743,-2.314199,12.590804,22.797946,6.313677,16.97427,25.257237,2.04807,11.393716,-0.848842,-1.283117,11.49896,27.222321,34.242563,68.893978,-14.24204,31.77738,-13.639785,-13.995161,-20.068899,-19.814759,-8.917398,-1.849157,-45.658156,-32.166009,-33.709899,-46.6513,75.219978,-6.278116,22.520626,25.376287
101,-3.555459,-0.093729,-20.403245,9.536826,5.803519,-9.149631,-17.626664,5.620014,-7.862878,1.158737,5.164888,10.683447,18.829407,17.0886,-6.101568,6.816885,-20.601103,-35.73142,2.244146,29.240819,-23.196253,7.845886,-29.342948,6.435175,-10.267182,29.878742,-17.93983,-12.530942,-8.477899,6.472184,-13.787953,-4.408322,-18.530795,-12.137982,-18.025105,5.133817,-20.367567,5.172416,-1.691953,6.389231,-0.755265,-4.533603,-1.501657,-2.26152,15.154437,24.555822,-33.062956,-29.584377,-20.783472,-20.019981,-28.053437,-7.352263,-12.798755,-7.117075,-26.268497,18.240318,21.722602,34.142136,24.14014,27.253986,-12.902347,-36.611744,3.947507,15.369578,-54.446327,-11.710331,-6.753298,-5.735426,10.327246,10.670265,-24.20126,2.821943,2.031805,-15.359676,-13.878376,-0.21246,-32.856529,-31.403306,-0.906185,29.330845,-4.290497,10.380171,10.951271,1.845598,-20.187324,-17.709287,-3.31733,10.327774,-13.980124,-2.661678,-7.19674,34.286975,4.10786,52.268081,-31.644862,51.359939,-22.486554,-9.409655,-19.660006,-31.559702,-31.692766,-1.339185,-49.452875,-31.137277,-17.217438,-30.558504,17.900906,-9.780964,17.370251,23.406243
102,-13.185512,2.759597,-13.92385,21.474509,4.581271,-15.89415,7.763639,-9.926317,-14.978668,9.808522,-1.638553,2.771889,0.945411,5.005781,-6.853721,12.945677,-25.654488,-28.492725,5.00613,32.006365,-32.318968,7.154091,-28.401373,15.290262,-6.557692,33.556713,-13.080791,-9.135768,-13.582883,3.393457,-28.072267,-0.915298,1.311248,-7.662019,-8.859249,1.653555,-11.914938,14.401518,2.433151,26.209112,-24.446048,-4.713998,0.814937,2.698844,3.211062,33.226625,-19.363716,-20.787292,-20.554082,-19.086826,-31.260894,0.985226,-7.158959,-0.515307,-24.924928,21.771067,19.725871,36.471729,15.623858,28.657645,-51.682665,-37.408564,3.723938,13.263352,-49.449669,-2.118214,-5.682043,1.641749,19.297759,16.079852,-18.655259,-1.81163,0.064115,-6.253387,-26.707088,0.684517,-67.38302,-24.458773,2.264612,26.700931,-3.939071,3.919615,-16.403512,6.448367,-33.813248,-34.674136,-10.383483,8.476247,-20.444417,-4.50571,-12.427821,31.366152,-5.611866,26.415173,-40.26727,42.848183,-25.24476,-4.408629,-17.630542,-33.221843,-34.629129,-3.299766,-37.536126,-24.144476,1.321632,-2.98053,-43.986949,1.241156,14.788739,19.970939
103,-12.262635,9.495805,2.467112,21.376031,3.006586,1.952938,33.351648,-16.596198,-18.714423,14.933682,1.323636,-4.708465,-16.591649,-4.603587,-10.000967,13.463798,-16.479642,-10.219074,2.438326,27.226511,-29.384027,5.993184,-15.520433,13.799032,-16.947449,21.141393,-0.711657,-2.998423,-9.883691,-0.939116,-16.549755,-2.309014,11.274349,-2.040575,0.4754,-3.246407,-5.482461,15.113234,-0.021917,29.538643,-34.573049,-6.505965,-7.331253,4.459503,-5.758059,31.358026,-6.096208,-8.204418,-11.788261,-9.266111,-15.879047,8.881107,-1.60961,4.830897,-17.416859,9.372496,9.937475,31.579971,3.559078,18.846005,-49.327364,-16.84683,7.936711,8.48245,-30.259448,10.817096,-1.03922,7.634613,12.283389,12.799161,-10.469031,-8.048721,-5.946493,-2.301281,-36.801737,1.143362,-75.041484,-1.559518,2.485881,20.483069,-1.060724,-1.517088,-40.914244,16.681354,-21.142231,-21.459535,-13.786357,10.219698,-14.842874,-4.561348,-3.113771,18.630444,4.173584,7.616853,-38.491098,15.730052,-16.566233,-1.509973,-18.106523,-23.757718,-16.543421,-6.851556,-18.522483,-14.936535,5.50316,16.236569,-73.597769,5.595038,12.037355,13.869413
104,-4.07649,15.795251,15.152882,10.139307,0.276715,27.52433,37.99144,-8.627511,-13.532887,7.987812,5.567551,-8.085038,-18.439801,-2.614251,-12.531212,9.174092,-4.893663,7.560618,-1.267212,18.535552,-18.605946,3.970675,-7.846721,4.620439,-29.462598,6.39633,9.223127,1.601793,-1.331207,-0.929197,14.940111,-6.230758,3.711561,2.762225,-0.55986,-3.97316,-5.348536,9.74259,-8.161551,17.383455,-19.338294,-5.595381,-17.502408,2.304393,-8.603444,23.921653,-1.113567,2.654518,1.423452,3.558443,-3.382404,8.653386,1.534755,0.230589,-5.206376,-5.532717,-2.330533,20.084208,-7.752201,3.540441,-36.081022,2.609893,13.823092,6.464217,-8.366839,13.020719,5.600234,8.664279,0.423678,5.871225,-7.375382,-8.785028,-10.641282,-4.48702,-32.064206,-0.385831,-62.89838,8.12493,-3.75391,18.782477,1.392818,-2.754525,-43.514873,21.52505,-4.90154,-0.642886,-11.029511,14.147425,-1.697747,-1.599636,8.69477,5.38783,11.042201,0.606741,-27.736723,-5.894509,-2.719642,-0.067367,-17.640029,-9.803385,3.6391,-11.318331,-4.760282,-6.463952,-3.750581,16.057741,-68.642848,-13.607896,4.329168,6.783129
105,3.985844,17.528356,14.862387,-5.141889,-1.620406,33.266874,24.962018,6.936178,-0.74895,-6.583959,4.124162,-4.761007,-6.476343,5.992646,-11.413926,4.649649,-0.016507,14.913614,0.851155,10.793846,-8.414139,0.966048,-14.832505,-3.010121,-21.865617,3.544682,8.629929,1.737116,4.468983,3.252504,35.757417,-7.017349,-10.446294,5.3247,-11.837215,0.39978,-9.571585,5.033729,-12.535524,3.740803,6.756842,0.568943,-17.461869,-0.251794,-5.983268,17.299357,-4.425969,7.108007,12.193818,9.971938,-6.089954,-1.577319,0.80897,-12.638789,5.905341,-7.457733,-13.232158,4.335406,-14.274744,-7.755849,-44.077459,0.123593,17.738641,7.353111,5.49995,0.874301,11.558827,5.323071,1.226155,2.437805,-7.239136,-1.424578,-12.7606,-8.401349,-14.223232,-4.579192,-53.516339,-12.465573,-10.175162,22.346627,1.379274,-1.471751,-21.633946,16.79319,-6.74452,2.901992,-3.549383,15.142544,9.474699,3.370532,9.074227,0.285269,-3.56701,-3.768184,-10.661164,-7.527722,3.991286,0.329281,-11.41331,-0.667872,5.795098,-14.014798,-1.25911,-0.960097,-13.094681,4.463635,-55.262268,-47.280264,-9.672327,1.050654
106,8.642159,13.811512,4.928085,-16.933886,-0.372538,9.949437,15.344748,17.678843,10.408261,-14.231238,-1.245638,4.674089,3.009589,7.776321,-5.696055,4.042771,0.332117,12.48696,12.282522,7.346897,-2.235733,-1.369879,-29.188153,-3.269522,10.936538,14.148333,-1.725204,-1.974961,4.354516,6.184703,23.011902,-1.924642,-15.00644,4.717773,-19.547532,5.309452,-11.434669,5.318885,-6.477005,1.575711,20.223883,9.644086,-4.62009,0.640266,-1.700916,12.585988,-10.335231,4.294193,15.293629,5.01619,-17.05052,-14.756446,-3.356576,-22.068042,11.675803,4.393616,-22.02325,-11.122045,-15.068737,-10.1024,-72.061197,-24.253457,17.574291,7.207034,10.177334,-11.11501,13.108802,1.69855,19.781287,3.271752,-1.964293,9.819528,-14.03579,-8.766625,2.046829,-9.836676,-62.893261,-48.893144,-8.183531,24.494583,0.698859,-1.294739,7.990431,9.428518,-24.341292,-14.320653,5.148009,10.859806,13.208585,8.497758,-5.119054,1.523696,-33.29363,-14.696178,9.074837,3.669227,-0.665279,-1.818821,-2.057528,-1.307279,-11.049209,-10.413949,-0.390061,-0.252356,-13.99428,-2.359665,-53.996033,-65.995595,-24.330196,-3.371374
107,11.649657,7.145046,-3.552607,-21.296346,2.956163,-22.625164,20.954279,17.018366,11.464178,-6.601411,-4.663219,14.193716,-0.453947,-2.139601,2.813968,7.183639,3.139571,8.376441,27.630224,8.334527,3.067208,-0.810129,-34.89395,1.232213,46.968037,26.839444,-13.16291,-5.991752,1.619752,4.214612,-11.297147,4.95486,-5.956972,1.302043,-9.230191,5.891538,-5.364968,8.860182,5.540701,10.388634,14.21545,15.86066,10.585277,4.587599,-0.04306,6.259204,-13.28969,-1.851141,10.426713,-7.219409,-22.494148,-20.152736,-8.480144,-18.066688,13.547914,16.228392,-27.781858,-20.899248,-12.256749,-6.88884,-90.989401,-49.827566,13.228392,3.902587,12.486349,-5.829759,8.062997,1.083052,41.221267,3.456004,10.073154,17.96515,-15.278058,-3.692072,5.13126,-12.442646,-83.228501,-69.573843,1.70902,19.141386,2.533027,-3.060303,23.849701,7.083008,-36.860395,-34.671952,11.561577,4.512698,11.898408,12.50322,-23.128329,-0.035679,-53.554472,-28.899728,25.69202,10.039399,-7.572737,-6.989347,2.253706,-8.783616,-28.484967,0.52582,9.769591,-3.329231,-10.018684,1.894399,-59.146213,-49.475723,-30.811036,-8.271452
108,13.925549,1.298056,-3.553991,-18.495126,4.277701,-36.397425,30.766751,8.016922,3.603881,7.714929,-4.930068,14.896827,-9.818748,-13.103382,10.650219,9.918997,8.686555,7.380755,35.515477,11.004957,10.742735,2.660739,-24.69854,3.623328,58.164239,28.625847,-17.152491,-6.887274,0.793412,-0.233774,-30.977345,5.910559,6.23883,-2.598723,18.011326,2.055816,8.187772,10.415862,13.055194,17.810798,2.064749,14.867118,15.599537,7.266783,-2.195006,-3.732778,-11.58708,-5.558821,2.166936,-16.833035,-18.446124,-12.871755,-11.264818,-3.139898,16.258596,16.223697,-27.30442,-22.021624,-8.787687,-5.346845,-80.412838,-55.52656,6.375803,-0.048555,17.430444,14.880513,-1.059767,2.815515,45.178565,0.418923,19.681007,19.416094,-14.379867,4.39245,0.009599,-8.877796,-88.854218,-57.989087,9.291953,7.524238,6.64489,-4.144794,17.661272,7.66625,-30.08017,-39.803852,13.309055,0.784077,11.183738,14.298832,-29.357356,-8.100475,-47.873344,-35.108411,31.905926,3.415647,-5.332158,-11.662533,-1.360358,-14.819165,-28.133473,11.727928,30.168221,-5.440325,-7.729232,9.018256,-52.358718,-8.964164,-26.037721,-14.24111
109,12.135193,-1.156378,1.833196,-11.412386,0.828318,-24.138649,25.953687,-1.924209,-3.794524,11.822952,-6.657318,2.892363,-11.882807,-11.883913,14.797389,8.294571,9.541152,6.092683,28.911359,11.874449,18.74439,6.113345,-8.390553,0.337597,38.858819,16.006111,-12.426582,-4.097325,2.280417,-2.394263,-14.332029,-2.599696,10.039582,-3.87484,44.5592,-2.147268,23.201468,6.802795,11.328955,12.916457,-2.360974,7.47165,8.849788,5.465967,-5.111904,-14.365638,-6.567406,-3.876779,-3.244946,-16.212739,-11.655372,1.668564,-9.59315,9.986734,21.806094,7.571856,-18.105228,-16.187407,-6.491806,-8.622823,-51.142849,-39.376573,0.07884,-1.137195,22.228424,30.133038,-7.996824,3.669946,27.696163,-1.946636,17.412851,16.038956,-8.089018,10.863475,3.037482,1.060949,-61.702595,-27.247259,6.327784,-3.637292,8.794481,-2.484948,-1.221714,2.666292,-11.131959,-27.775281,9.987964,0.272451,12.712772,12.423257,-16.850218,-15.030588,-24.0172,-29.410342,23.198583,-8.401628,5.348153,-10.634003,-5.485705,-12.199318,-9.499934,12.230936,46.163004,-2.967671,-6.484964,8.29719,-29.162731,22.455562,-17.145065,-19.985444
